name,time,DRB.UEThpDl,DRB.UEThpUl,PEE.AvgPower,PEE.Energy,QosFlow.TotPdcpPduVolumeDl,QosFlow.TotPdcpPduVolumeUl,RRC.ConnMax,RRC.ConnMean,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,RRU.PrbUsedDl,RRU.PrbUsedUl,Viavi.Cell.Name,Viavi.Geo.x,Viavi.Geo.y,Viavi.Geo.z,Viavi.GnbDuId,Viavi.NrCgi,Viavi.NrPci,Viavi.PEE.EnergyEfficiency,Viavi.QoS.Score,Viavi.Radio.antennaType,Viavi.Radio.azimuth,Viavi.Radio.power,_FrameCnt,_Ns3FrameCnt
CellReports,1684158846955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4073,4073
CellReports,1684158845955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4072,4072
CellReports,1684158845955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4072,4072
CellReports,1684158845955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,4,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,66,0,0,33,4072,4072
CellReports,1684158845955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4072,4072
CellReports,1684158845955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,7,2,273,273,81,81,223,223,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4072,4072
CellReports,1684158845955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4072,4072
CellReports,1684158844955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,7,2,273,273,81,81,223,223,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4071,4071
CellReports,1684158844955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4071,4071
CellReports,1684158844955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,4,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,66,0,0,33,4071,4071
CellReports,1684158844955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4071,4071
CellReports,1684158844955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4071,4071
CellReports,1684158844955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4071,4071
CellReports,1684158843955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4070,4070
CellReports,1684158843955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4070,4070
CellReports,1684158843955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,4,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,66,0,0,33,4070,4070
CellReports,1684158843955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,7,2,273,273,81,81,223,223,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4070,4070
CellReports,1684158843955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4070,4070
CellReports,1684158843955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4070,4070
CellReports,1684158842955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4069,4069
CellReports,1684158842955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4069,4069
CellReports,1684158842955000000,0.09827952086925507,0.09827952086925507,0,0,98,98,6,3,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,92,0,0,33,4069,4069
CellReports,1684158842955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4069,4069
CellReports,1684158842955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4069,4069
CellReports,1684158842955000000,0.09827975928783417,0.09827975928783417,0,0,98,98,7,3,273,273,100,100,273,273,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,79,0,0,33,4069,4069
CellReports,1684158841954000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4068,4068
CellReports,1684158841954000000,0.09827975928783417,0.09827975928783417,0,0,98,98,7,3,273,273,100,100,273,273,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,79,0,0,33,4068,4068
CellReports,1684158841954000000,0.09827952086925507,0.09827952086925507,0,0,98,98,6,3,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,92,0,0,33,4068,4068
CellReports,1684158841954000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4068,4068
CellReports,1684158841954000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4068,4068
CellReports,1684158841954000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4068,4068
CellReports,1684158840955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4067,4067
CellReports,1684158840955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4067,4067
CellReports,1684158840955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,4,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,66,0,0,33,4067,4067
CellReports,1684158840955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4067,4067
CellReports,1684158840955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,7,2,273,273,81,81,223,223,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4067,4067
CellReports,1684158840955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4067,4067
CellReports,1684158839955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,7,2,273,273,81,81,223,223,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4066,4066
CellReports,1684158839955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4066,4066
CellReports,1684158839955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,4,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,66,0,0,33,4066,4066
CellReports,1684158839955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4066,4066
CellReports,1684158839955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4066,4066
CellReports,1684158839955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4066,4066
CellReports,1684158838952000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4065,4065
CellReports,1684158838952000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4065,4065
CellReports,1684158838952000000,0.09827975928783417,0.09827975928783417,0,0,98,98,6,3,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,79,0,0,33,4065,4065
CellReports,1684158838952000000,0.09827952086925507,0.09827952086925507,0,0,98,98,7,3,273,273,100,100,273,273,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,92,0,0,33,4065,4065
CellReports,1684158838952000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4065,4065
CellReports,1684158838952000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4065,4065
CellReports,1684158837955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4064,4064
CellReports,1684158837955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,2,1,273,273,50,50,139,139,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4064,4064
CellReports,1684158837955000000,0.09827975928783417,0.09827975928783417,0,0,98,98,6,3,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,79,0,0,33,4064,4064
CellReports,1684158837955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4064,4064
CellReports,1684158837955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4064,4064
CellReports,1684158837955000000,0.05999999865889549,0.05999999865889549,0,0,59,59,7,2,273,273,61,61,167,167,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4064,4064
CellReports,1684158836955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4063,4063
CellReports,1684158836955000000,0.05999999865889549,0.05999999865889549,0,0,59,59,7,2,273,273,61,61,167,167,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4063,4063
CellReports,1684158836955000000,0.09827975928783417,0.09827975928783417,0,0,98,98,6,3,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,79,0,0,33,4063,4063
CellReports,1684158836955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4063,4063
CellReports,1684158836955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,2,1,273,273,50,50,139,139,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4063,4063
CellReports,1684158836955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4063,4063
CellReports,1684158835955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,2,1,273,273,50,50,139,139,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4062,4062
CellReports,1684158835955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4062,4062
CellReports,1684158835955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,6,2,273,273,81,81,223,223,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,100,0,0,33,4062,4062
CellReports,1684158835955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4062,4062
CellReports,1684158835955000000,0.09827952086925507,0.09827952086925507,0,0,98,98,7,3,273,273,100,100,273,273,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,92,0,0,33,4062,4062
CellReports,1684158835955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4062,4062
CellReports,1684158834955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,7,2,273,273,81,81,223,223,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4061,4061
CellReports,1684158834955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4061,4061
CellReports,1684158834955000000,0.09827952086925507,0.09827952086925507,0,0,98,98,6,3,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,92,0,0,33,4061,4061
CellReports,1684158834955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,2,1,273,273,50,50,139,139,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4061,4061
CellReports,1684158834955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4061,4061
CellReports,1684158834955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4061,4061
CellReports,1684158833955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4060,4060
CellReports,1684158833955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4060,4060
CellReports,1684158833955000000,0.09827952086925507,0.09827952086925507,0,0,98,98,6,3,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,92,0,0,33,4060,4060
CellReports,1684158833955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,7,2,273,273,81,81,223,223,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4060,4060
CellReports,1684158833955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4060,4060
CellReports,1684158833955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,2,1,273,273,50,50,139,139,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4060,4060
CellReports,1684158832954000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4059,4059
CellReports,1684158832954000000,0.05000000074505806,0.05000000074505806,0,0,50,50,2,1,273,273,50,50,139,139,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4059,4059
CellReports,1684158832954000000,0.09827952086925507,0.09827952086925507,0,0,98,98,6,3,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,92,0,0,33,4059,4059
CellReports,1684158832954000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4059,4059
CellReports,1684158832954000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4059,4059
CellReports,1684158832954000000,0.07999999821186066,0.07999999821186066,0,0,80,80,7,2,273,273,81,81,223,223,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4059,4059
CellReports,1684158831955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4058,4058
CellReports,1684158831955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,7,2,273,273,81,81,223,223,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4058,4058
CellReports,1684158831955000000,0.09827952086925507,0.09827952086925507,0,0,98,98,6,3,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,92,0,0,33,4058,4058
CellReports,1684158831955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4058,4058
CellReports,1684158831955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,2,1,273,273,50,50,139,139,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4058,4058
CellReports,1684158831955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4058,4058
CellReports,1684158830955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,2,1,273,273,50,50,139,139,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4057,4057
CellReports,1684158830955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,1,1,273,273,30,30,84,84,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4057,4057
CellReports,1684158830955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,6,2,273,273,81,81,223,223,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,100,0,0,33,4057,4057
CellReports,1684158830955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4057,4057
CellReports,1684158830955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,7,2,273,273,81,81,223,223,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4057,4057
CellReports,1684158830955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4057,4057
CellReports,1684158829957000000,0.07999999821186066,0.07999999821186066,0,0,80,80,7,2,273,273,81,81,223,223,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4056,4056
CellReports,1684158829957000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4056,4056
CellReports,1684158829957000000,0.07999999821186066,0.07999999821186066,0,0,80,80,6,2,273,273,81,81,223,223,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,100,0,0,33,4056,4056
CellReports,1684158829957000000,0.05000000074505806,0.05000000074505806,0,0,50,50,2,1,273,273,50,50,139,139,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4056,4056
CellReports,1684158829957000000,0.029999999329447746,0.029999999329447746,0,0,29,29,1,1,273,273,30,30,84,84,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4056,4056
CellReports,1684158829957000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4056,4056
CellReports,1684158828955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,1,1,273,273,30,30,84,84,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4055,4055
CellReports,1684158828955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4055,4055
CellReports,1684158828955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,6,1,273,273,50,50,139,139,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,100,0,0,33,4055,4055
CellReports,1684158828955000000,0.09827952086925507,0.09827952086925507,0,0,98,98,7,3,273,273,100,100,273,273,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,92,0,0,33,4055,4055
CellReports,1684158828955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4055,4055
CellReports,1684158828955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,2,1,273,273,50,50,139,139,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4055,4055
CellReports,1684158827955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4054,4054
CellReports,1684158827955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,2,1,273,273,50,50,139,139,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4054,4054
CellReports,1684158827955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,6,1,273,273,50,50,139,139,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,100,0,0,33,4054,4054
CellReports,1684158827955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,1,1,273,273,30,30,84,84,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4054,4054
CellReports,1684158827955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4054,4054
CellReports,1684158827955000000,0.09827952086925507,0.09827952086925507,0,0,98,98,7,3,273,273,100,100,273,273,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,92,0,0,33,4054,4054
CellReports,1684158826955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4053,4053
CellReports,1684158826955000000,0.09827952086925507,0.09827952086925507,0,0,98,98,7,3,273,273,100,100,273,273,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,92,0,0,33,4053,4053
CellReports,1684158826955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,6,1,273,273,50,50,139,139,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,100,0,0,33,4053,4053
CellReports,1684158826955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4053,4053
CellReports,1684158826955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,2,1,273,273,50,50,139,139,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4053,4053
CellReports,1684158826955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,1,1,273,273,30,30,84,84,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4053,4053
CellReports,1684158825955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,2,1,273,273,50,50,139,139,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4052,4052
CellReports,1684158825955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,1,1,273,273,30,30,84,84,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4052,4052
CellReports,1684158825955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,6,1,273,273,50,50,139,139,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,100,0,0,33,4052,4052
CellReports,1684158825955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4052,4052
CellReports,1684158825955000000,0.09827952086925507,0.09827952086925507,0,0,98,98,7,3,273,273,100,100,273,273,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,92,0,0,33,4052,4052
CellReports,1684158825955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4052,4052
CellReports,1684158824955000000,0.09827952086925507,0.09827952086925507,0,0,98,98,7,3,273,273,100,100,273,273,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,92,0,0,33,4051,4051
CellReports,1684158824955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4051,4051
CellReports,1684158824955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,2,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,98,0,0,33,4051,4051
CellReports,1684158824955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4051,4051
CellReports,1684158824955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,1,1,273,273,30,30,84,84,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4051,4051
CellReports,1684158824955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4051,4051
CellReports,1684158823955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,1,1,273,273,30,30,84,84,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4050,4050
CellReports,1684158823955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4050,4050
CellReports,1684158823955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,2,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,98,0,0,33,4050,4050
CellReports,1684158823955000000,0.09827952086925507,0.09827952086925507,0,0,98,98,7,3,273,273,100,100,273,273,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,92,0,0,33,4050,4050
CellReports,1684158823955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4050,4050
CellReports,1684158823955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4050,4050
CellReports,1684158822955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4049,4049
CellReports,1684158822955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4049,4049
CellReports,1684158822955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,2,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,98,0,0,33,4049,4049
